name,position,club_id,matchday,is_home,odds_win,odds_draw,odds_lose,final_score
Andreas Voglsammer,attacker,73ee6a0e-0e72-5993-b428-dab897667a53,31,False,5.88,3.87,1.62,13
Andreas Voglsammer,attacker,73ee6a0e-0e72-5993-b428-dab897667a53,32,False,4.09,3.66,1.89,19
Andreas Voglsammer,attacker,73ee6a0e-0e72-5993-b428-dab897667a53,33,True,2.68,3.67,2.5,451
Andreas Voglsammer,attacker,73ee6a0e-0e72-5993-b428-dab897667a53,34,False,2.7,3.89,2.4,192
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,1,False,2.59,3.6,2.6,821
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,2,True,10.51,6.93,1.23,487
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,3,False,2.84,3.62,2.38,285
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,8,True,2.36,3.85,2.74,394
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,9,False,2.08,3.78,3.28,158
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,10,True,1.84,3.92,3.97,197
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,11,False,4.01,4.2,1.78,100
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,12,True,4.54,4.44,1.65,146
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,13,False,3.69,4.06,1.89,407
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,14,True,2.04,3.75,3.41,239
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,15,False,1.73,4.1,4.44,358
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,16,True,1.71,3.88,4.92,296
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,17,False,3.06,3.49,2.31,584
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,18,True,1.82,3.61,4.48,402
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,19,False,10.22,7.03,1.24,364
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,20,True,2.95,3.81,2.24,199
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,22,True,2.09,3.63,3.39,78
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,23,False,3.01,3.38,2.37,71
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,24,True,2.94,3.48,2.38,197
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,25,False,2.68,3.72,2.46,391
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,26,True,1.92,3.71,3.88,91
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,28,True,2.87,3.57,2.38,36
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,29,False,7.77,5.03,1.4,177
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,30,True,3.08,3.69,2.21,544
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,31,False,2.5,3.51,2.76,432
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,32,True,1.22,6.72,12.63,707
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,33,False,2.5,3.67,2.68,313
Andrej Kramaric,attacker,57a1fdd6-7909-5651-bab2-8f7a70219d06,34,True,1.94,3.99,3.6,525
Ansgar Knauff,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,26,False,1.43,4.8,6.99,105
Ansgar Knauff,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,27,True,1.79,3.99,4.2,33
Ansgar Knauff,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,28,False,1.86,4.0,3.9,241
Ansgar Knauff,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,32,True,2.19,3.68,3.18,0
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,1,False,4.91,4.19,1.65,1
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,2,True,2.71,3.52,2.53,35
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,5,False,5.06,3.89,1.69,34
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,7,False,4.31,3.69,1.84,39
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,14,True,5.62,4.17,1.59,15
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,15,True,4.1,3.58,1.91,5
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,18,True,4.5,3.78,1.78,1
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,24,True,3.96,3.38,2.0,51
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,25,False,8.18,4.98,1.38,283
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,26,True,8.83,4.95,1.37,61
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,27,False,4.62,3.64,1.8,55
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,28,True,2.94,3.2,2.55,95
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,30,True,1.75,3.65,5.0,137
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,31,False,5.88,3.87,1.62,234
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,32,False,4.09,3.66,1.89,260
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,33,True,2.68,3.67,2.5,142
Arne Maier,midfielder,73ee6a0e-0e72-5993-b428-dab897667a53,34,False,2.7,3.89,2.4,290
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,3,True,3.7,3.93,1.91,80
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,4,False,3.33,3.81,2.06,178
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,5,True,1.92,3.91,3.75,303
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,6,False,2.23,3.61,3.15,168
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,7,True,2.67,3.66,2.5,73
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,9,True,8.66,6.25,1.3,98
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,19,True,1.68,4.11,4.84,16
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,21,True,2.25,3.55,3.09,122
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,22,False,2.08,3.59,3.44,51
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,24,False,3.79,3.79,1.93,136
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,26,False,10.48,6.95,1.23,15
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,27,True,1.94,3.61,3.88,26
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,28,True,3.9,4.0,1.86,237
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,29,False,3.15,3.4,2.3,301
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,30,True,3.36,3.78,2.06,290
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,31,False,7.52,5.14,1.39,45
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,32,True,2.24,3.46,3.25,189
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,33,False,4.6,4.56,1.64,212
Atakan Karazor,defender,45bfb2cb-63e8-583a-b80f-0e0ab042076c,34,True,2.4,3.89,2.7,400
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,1,True,1.63,4.36,4.91,229
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,2,False,1.43,4.82,6.99,187
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,3,True,1.3,5.85,9.31,327
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,4,False,1.76,4.32,4.03,214
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,5,True,1.21,6.84,13.27,112
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,6,False,1.4,4.96,7.49,26
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,7,True,3.89,4.19,1.82,126
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,8,False,1.64,4.31,4.87,225
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,9,True,1.23,6.57,11.94,307
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,10,False,1.93,4.0,3.58,259
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,11,True,1.51,4.62,5.92,192
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,12,False,1.5,4.68,5.95,165
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,13,False,1.7,3.95,4.81,266
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,14,True,1.58,4.29,5.4,228
Axel Witsel,midfielder,ba18834e-16b3-544b-9976-ac5b86b7bd4b,15,False,3.05,3.51,2.3,80
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,1,True,1.65,4.19,4.91,101
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,2,False,2.96,3.75,2.28,-23
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,3,True,2.38,3.62,2.84,-12
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,4,False,2.13,3.78,3.16,-3
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,5,False,11.2,7.26,1.22,7
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,6,True,1.75,4.11,4.32,71
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,7,False,2.5,3.66,2.67,120
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,8,True,3.76,3.91,1.91,246
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,10,True,3.58,4.0,1.93,131
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,11,False,2.91,3.62,2.34,-5
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,12,True,2.68,3.7,2.48,200
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,13,False,1.97,3.7,3.7,59
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,14,True,3.26,3.79,2.09,12
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,15,False,1.97,3.92,3.51,23
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,16,True,1.52,4.47,6.1,43
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,17,False,2.43,3.47,2.87,-26
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,19,True,1.79,3.82,4.4,130
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,22,True,3.95,4.3,1.78,-8
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,23,False,1.8,3.76,4.43,45
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,25,False,4.28,3.79,1.81,29
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,26,True,1.86,3.72,4.09,119
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,27,False,4.2,3.99,1.79,13
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,29,False,2.61,3.71,2.54,141
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,30,True,1.44,4.86,7.0,51
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,31,False,2.92,3.76,2.28,81
Aymen Barkok,midfielder,7cdf1033-912b-5fcf-a1bb-2dfe0cc7aa4e,34,True,2.07,4.23,3.07,110
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,2,True,3.06,3.45,2.3,360
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,3,False,9.31,5.85,1.3,249
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,4,True,2.26,3.51,3.12,193
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,5,False,3.16,3.41,2.27,89
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,6,True,3.71,3.57,2.0,358
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,7,False,8.71,5.24,1.35,57
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,8,True,2.09,3.58,3.45,340
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,9,False,2.91,3.43,2.42,170
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,10,True,3.67,3.7,1.98,152
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,11,True,1.79,3.86,4.33,289
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,12,False,2.33,3.48,3.01,76
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,13,True,2.6,3.42,2.69,172
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,14,False,3.41,3.75,2.04,467
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,15,True,1.94,3.6,3.95,212
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,16,False,10.74,6.92,1.23,-2
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,19,False,4.13,3.74,1.85,225
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,20,True,5.15,4.27,1.61,252
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,21,False,2.51,3.3,2.87,18
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,22,True,2.46,3.14,3.09,122
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,23,False,4.37,3.61,1.84,206
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,24,True,5.04,3.98,1.67,131
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,25,False,2.72,3.32,2.64,35
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,26,True,1.96,3.55,3.89,188
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,27,False,4.16,3.92,1.81,227
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,28,False,2.55,3.2,2.94,126
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,29,True,1.69,3.94,4.94,267
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,32,False,3.49,3.69,2.05,36
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,33,True,8.6,5.82,1.32,155
Baptiste Santamaría,midfielder,f00a785b-acfa-5dc4-aecb-93f365778e10,34,False,3.07,4.23,2.07,213
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,9,True,1.89,3.64,4.14,162
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,11,True,2.34,3.62,2.91,54
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,12,False,8.15,5.56,1.34,171
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,13,True,2.26,3.63,3.01,-31
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,14,False,5.4,4.29,1.58,34
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,17,False,1.86,3.83,4.03,127
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,19,True,1.85,3.74,4.13,32
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,22,False,1.68,3.81,5.27,-10
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,23,True,1.73,3.93,4.65,89
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,24,False,2.38,3.48,2.94,14
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,25,True,1.35,5.02,9.39,63
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,28,False,2.94,3.43,2.41,38
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,29,True,3.8,3.88,1.9,-6
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,30,False,2.06,3.78,3.36,15
Bartosz Białek,attacker,d9470353-f1e4-5c01-a882-c69422a604b6,31,True,3.12,3.93,2.12,-18
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,1,False,24.69,11.59,1.09,280
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,2,True,2.55,3.44,2.74,201
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,3,False,10.84,6.14,1.26,99
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,4,True,2.82,3.23,2.59,146
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,5,False,13.27,6.84,1.21,111
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,6,True,3.15,3.61,2.23,189
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,7,False,3.24,3.48,2.21,297
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,8,True,3.77,3.58,1.99,159
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,10,True,6.11,4.42,1.52,123
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,11,False,3.98,3.6,1.92,144
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,12,True,3.01,3.48,2.33,161
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,13,True,2.23,3.35,3.32,106
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,14,False,4.75,3.87,1.72,248
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,15,True,4.44,4.1,1.73,19
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,16,False,6.1,4.47,1.52,-8
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,17,True,2.62,3.25,2.79,13
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,18,True,13.48,7.92,1.18,189
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,22,True,9.24,5.5,1.32,232
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,23,False,6.2,4.57,1.5,12
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,24,True,3.47,3.54,2.11,-2
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,25,False,9.39,5.02,1.35,56
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,26,True,6.85,4.6,1.46,118
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,28,True,3.22,3.34,2.29,144
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,32,False,12.63,6.72,1.22,273
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,33,True,12.16,6.92,1.22,16
Bastian Oczipka,defender,fd8cfc66-dd84-575a-af56-a5d987ca63e4,34,False,8.01,5.57,1.35,272
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,1,False,24.69,11.59,1.09,-31
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,2,True,2.55,3.44,2.74,187
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,4,True,2.82,3.23,2.59,8
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,5,False,13.27,6.84,1.21,-16
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,6,True,3.15,3.61,2.23,50
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,7,False,3.24,3.48,2.21,18
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,8,True,3.77,3.58,1.99,192
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,9,False,8.36,5.3,1.35,376
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,10,True,6.11,4.42,1.52,148
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,11,False,3.98,3.6,1.92,179
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,12,True,3.01,3.48,2.33,-38
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,13,True,2.23,3.35,3.32,70
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,15,True,4.44,4.1,1.73,45
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,16,False,6.1,4.47,1.52,22
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,17,True,2.62,3.25,2.79,114
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,18,True,13.48,7.92,1.18,133
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,20,True,9.24,5.39,1.33,39
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,21,False,4.7,3.63,1.78,3
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,22,True,9.24,5.5,1.32,-23
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,23,False,6.2,4.57,1.5,35
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,24,True,3.47,3.54,2.11,-16
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,25,False,9.39,5.02,1.35,45
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,26,True,6.85,4.6,1.46,51
Benito Raman,attacker,fd8cfc66-dd84-575a-af56-a5d987ca63e4,34,False,8.01,5.57,1.35,11
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,1,True,1.37,5.48,7.5,35
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,2,False,2.25,3.65,3.03,-2
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,3,True,1.26,6.14,10.84,48
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,4,False,1.53,4.52,5.76,238
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,5,True,1.47,4.78,6.34,281
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,6,False,2.31,3.63,2.96,272
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,7,True,1.35,5.24,8.71,97
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,24,False,1.67,3.98,5.04,2
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,26,False,1.37,4.95,8.83,26
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,28,False,1.42,4.79,7.52,202
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,31,True,1.39,5.14,7.52,26
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,32,False,3.18,3.68,2.19,22
Benjamin Henrichs,defender,5df62268-f904-5f9b-8de4-1eb87d07d4e2,33,True,2.21,3.44,3.3,-15
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,1,True,1.09,11.59,24.69,189
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,2,False,1.23,6.93,10.51,196
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,3,True,1.16,8.27,15.23,64
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,4,False,1.19,7.73,13.73,210
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,6,False,1.18,8.08,13.96,299
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,8,True,1.11,10.28,19.29,266
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,9,False,1.3,6.25,8.66,295
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,10,True,1.41,5.27,6.77,222
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,11,False,1.3,6.28,8.51,278
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,14,True,1.11,10.17,21.74,119
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,15,False,1.59,4.76,4.93,397
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,16,True,1.23,6.92,10.74,301
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,17,False,1.21,7.08,12.19,329
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,19,True,1.24,7.03,10.22,550
Benjamin Pavard,defender,8cbdc111-c8f5-562f-bd1e-3c2ad3c5009b,20,False,1.38,5.57,7.09,193
